Verse Key,Book ID,Chapter,Verse,Translation 1,Translation 2,Similarity,Text 1,Text 2
JOB_019_021,JOB,019,021,Bible in Basic English,"World English Bible, British Edition",0.88,"Have pity on me, have pity on me, O my friends! for the hand of God is on me.","“Have pity on me. Have pity on me, you my friends,
for the hand of God has touched me.
"
JOB_019_021,JOB,019,021,Darby Bible,Douay-Rheims 1899 American Edition,0.93,"Have pity upon me, have pity upon me, ye my friends; for the hand of God hath touched me.","Have pity on me, have pity on me, at least you my friends, because the hand of the Lord hath touched me."
JOB_019_021,JOB,019,021,Darby Bible,King James Version,1.00,"Have pity upon me, have pity upon me, ye my friends; for the hand of God hath touched me.","Have pity upon me, have pity upon me, O ye my friends; for the hand of God hath touched me.
"
JOB_019_021,JOB,019,021,Darby Bible,World English Bible,0.91,"Have pity upon me, have pity upon me, ye my friends; for the hand of God hath touched me.","“Have pity on me, have pity on me, you my friends;
for the hand of God has touched me.
"
JOB_019_021,JOB,019,021,Darby Bible,"World English Bible, British Edition",0.88,"Have pity upon me, have pity upon me, ye my friends; for the hand of God hath touched me.","“Have pity on me. Have pity on me, you my friends,
for the hand of God has touched me.
"
JOB_019_021,JOB,019,021,Douay-Rheims 1899 American Edition,King James Version,0.93,"Have pity on me, have pity on me, at least you my friends, because the hand of the Lord hath touched me.","Have pity upon me, have pity upon me, O ye my friends; for the hand of God hath touched me.
"
JOB_019_021,JOB,019,021,Douay-Rheims 1899 American Edition,World English Bible,0.87,"Have pity on me, have pity on me, at least you my friends, because the hand of the Lord hath touched me.","“Have pity on me, have pity on me, you my friends;
for the hand of God has touched me.
"
JOB_019_021,JOB,019,021,Douay-Rheims 1899 American Edition,"World English Bible, British Edition",0.87,"Have pity on me, have pity on me, at least you my friends, because the hand of the Lord hath touched me.","“Have pity on me. Have pity on me, you my friends,
for the hand of God has touched me.
"
JOB_019_021,JOB,019,021,King James Version,World English Bible,0.91,"Have pity upon me, have pity upon me, O ye my friends; for the hand of God hath touched me.
","“Have pity on me, have pity on me, you my friends;
for the hand of God has touched me.
"
JOB_019_021,JOB,019,021,King James Version,"World English Bible, British Edition",0.88,"Have pity upon me, have pity upon me, O ye my friends; for the hand of God hath touched me.
","“Have pity on me. Have pity on me, you my friends,
for the hand of God has touched me.
"
JOB_019_021,JOB,019,021,World English Bible,"World English Bible, British Edition",0.98,"“Have pity on me, have pity on me, you my friends;
for the hand of God has touched me.
","“Have pity on me. Have pity on me, you my friends,
for the hand of God has touched me.
"
JOB_019_022,JOB,019,022,American Standard Version (1901),Bible in Basic English,0.47,"Why do ye persecute me as God, And are not satisfied with my flesh?","Why are you cruel to me, like God, for ever saying evil against me?"
JOB_019_022,JOB,019,022,American Standard Version (1901),Darby Bible,0.98,"Why do ye persecute me as God, And are not satisfied with my flesh?","Why do ye persecute me as God, and are not satisfied with my flesh?"
JOB_019_022,JOB,019,022,American Standard Version (1901),Douay-Rheims 1899 American Edition,0.80,"Why do ye persecute me as God, And are not satisfied with my flesh?","Why do you persecute me as God, and glut yourselves with my flesh?"
JOB_019_022,JOB,019,022,American Standard Version (1901),King James Version,0.98,"Why do ye persecute me as God, And are not satisfied with my flesh?","Why do ye persecute me as God, and are not satisfied with my flesh?
"
JOB_019_022,JOB,019,022,American Standard Version (1901),World English Bible,0.91,"Why do ye persecute me as God, And are not satisfied with my flesh?","Why do you persecute me as God,
and are not satisfied with my flesh?
"
JOB_019_022,JOB,019,022,American Standard Version (1901),"World English Bible, British Edition",0.91,"Why do ye persecute me as God, And are not satisfied with my flesh?","Why do you persecute me as God,
and are not satisfied with my flesh?
"
JOB_019_022,JOB,019,022,Bible in Basic English,Darby Bible,0.51,"Why are you cruel to me, like God, for ever saying evil against me?","Why do ye persecute me as God, and are not satisfied with my flesh?"
JOB_019_022,JOB,019,022,Bible in Basic English,Douay-Rheims 1899 American Edition,0.54,"Why are you cruel to me, like God, for ever saying evil against me?","Why do you persecute me as God, and glut yourselves with my flesh?"
JOB_019_022,JOB,019,022,Bible in Basic English,King James Version,0.51,"Why are you cruel to me, like God, for ever saying evil against me?","Why do ye persecute me as God, and are not satisfied with my flesh?
"
JOB_019_022,JOB,019,022,Bible in Basic English,World English Bible,0.55,"Why are you cruel to me, like God, for ever saying evil against me?","Why do you persecute me as God,
and are not satisfied with my flesh?
"
JOB_019_022,JOB,019,022,Bible in Basic English,"World English Bible, British Edition",0.55,"Why are you cruel to me, like God, for ever saying evil against me?","Why do you persecute me as God,
and are not satisfied with my flesh?
"
JOB_019_022,JOB,019,022,Darby Bible,Douay-Rheims 1899 American Edition,0.83,"Why do ye persecute me as God, and are not satisfied with my flesh?","Why do you persecute me as God, and glut yourselves with my flesh?"
JOB_019_022,JOB,019,022,Darby Bible,King James Version,1.00,"Why do ye persecute me as God, and are not satisfied with my flesh?","Why do ye persecute me as God, and are not satisfied with my flesh?
"
JOB_019_022,JOB,019,022,Darby Bible,World English Bible,0.95,"Why do ye persecute me as God, and are not satisfied with my flesh?","Why do you persecute me as God,
and are not satisfied with my flesh?
"
JOB_019_022,JOB,019,022,Darby Bible,"World English Bible, British Edition",0.95,"Why do ye persecute me as God, and are not satisfied with my flesh?","Why do you persecute me as God,
and are not satisfied with my flesh?
"
JOB_019_022,JOB,019,022,Douay-Rheims 1899 American Edition,King James Version,0.83,"Why do you persecute me as God, and glut yourselves with my flesh?","Why do ye persecute me as God, and are not satisfied with my flesh?
"
JOB_019_022,JOB,019,022,Douay-Rheims 1899 American Edition,World English Bible,0.86,"Why do you persecute me as God, and glut yourselves with my flesh?","Why do you persecute me as God,
and are not satisfied with my flesh?
"
JOB_019_022,JOB,019,022,Douay-Rheims 1899 American Edition,"World English Bible, British Edition",0.86,"Why do you persecute me as God, and glut yourselves with my flesh?","Why do you persecute me as God,
and are not satisfied with my flesh?
"
JOB_019_022,JOB,019,022,King James Version,World English Bible,0.95,"Why do ye persecute me as God, and are not satisfied with my flesh?
","Why do you persecute me as God,
and are not satisfied with my flesh?
"
JOB_019_022,JOB,019,022,King James Version,"World English Bible, British Edition",0.95,"Why do ye persecute me as God, and are not satisfied with my flesh?
","Why do you persecute me as God,
and are not satisfied with my flesh?
"
JOB_019_022,JOB,019,022,World English Bible,"World English Bible, British Edition",1.00,"Why do you persecute me as God,
and are not satisfied with my flesh?
","Why do you persecute me as God,
and are not satisfied with my flesh?
"
JOB_020_001,JOB,020,001,American Standard Version (1901),Bible in Basic English,0.80,"Then answered Zophar the Naamathite, and said,","Then Zophar the Naamathite made answer and said,"
JOB_020_001,JOB,020,001,American Standard Version (1901),Darby Bible,0.92,"Then answered Zophar the Naamathite, and said,","And Zophar the Naamathite answered and said,"
JOB_020_001,JOB,020,001,American Standard Version (1901),Douay-Rheims 1899 American Edition,0.93,"Then answered Zophar the Naamathite, and said,","Then Sophar the Naamathite answered, and said:"
JOB_020_001,JOB,020,001,American Standard Version (1901),King James Version,1.00,"Then answered Zophar the Naamathite, and said,","Then answered Zophar the Naamathite, and said,
"
JOB_020_001,JOB,020,001,American Standard Version (1901),World English Bible,0.88,"Then answered Zophar the Naamathite, and said,","Then Zophar the Naamathite answered,
"
JOB_020_001,JOB,020,001,American Standard Version (1901),"World English Bible, British Edition",0.88,"Then answered Zophar the Naamathite, and said,","Then Zophar the Naamathite answered,
"
